event_id,session_id,user_id,event_time,event_name,page_name
EVT000732,SES00210,USER0057,2024-12-20 19:17:52,signup_completed,/signup
EVT000733,SES00211,USER0058,2024-04-02 08:51:23,page_view,/demo
EVT000734,SES00211,USER0058,2024-04-02 08:53:23,view_pricing,/demo
EVT000735,SES00211,USER0058,2024-04-02 09:01:23,signup_started,/demo
EVT000736,SES00211,USER0058,2024-04-02 08:54:23,signup_completed,/demo
EVT000737,SES00211,USER0058,2024-04-02 09:11:23,activation_completed,/demo
EVT000738,SES00212,USER0058,2024-04-05 18:42:25,page_view,/blog
EVT000739,SES00212,USER0058,2024-04-05 18:47:25,view_pricing,/blog
EVT000740,SES00212,USER0058,2024-04-05 18:52:25,signup_started,/blog
EVT000741,SES00212,USER0058,2024-04-05 18:57:25,signup_completed,/blog
EVT000742,SES00212,USER0058,2024-04-05 18:50:25,activation_completed,/blog
EVT000743,SES00213,USER0058,2024-03-30 13:26:29,page_view,/signup
EVT000744,SES00213,USER0058,2024-03-30 13:29:29,view_pricing,/signup
EVT000745,SES00213,USER0058,2024-03-30 13:34:29,signup_started,/signup
EVT000746,SES00213,USER0058,2024-03-30 13:29:29,signup_completed,/signup
EVT000747,SES00213,USER0058,2024-03-30 13:30:29,activation_completed,/signup
EVT000748,SES00214,USER0058,2024-04-11 19:10:22,page_view,/features
EVT000749,SES00214,USER0058,2024-04-11 19:11:22,view_pricing,/features
EVT000750,SES00214,USER0058,2024-04-11 19:18:22,signup_started,/features
EVT000751,SES00214,USER0058,2024-04-11 19:22:22,signup_completed,/features
EVT000752,SES00214,USER0058,2024-04-11 19:22:22,activation_completed,/features
EVT000753,SES00215,USER0059,2024-11-06 18:52:10,page_view,/demo
EVT000754,SES00215,USER0059,2024-11-06 18:55:10,view_pricing,/demo
EVT000755,SES00216,USER0059,2024-11-20 14:30:14,page_view,/signup
EVT000756,SES00216,USER0059,2024-11-20 14:34:14,view_pricing,/signup
EVT000757,SES00217,USER0059,2024-11-03 19:40:56,page_view,/blog
EVT000758,SES00217,USER0059,2024-11-03 19:41:56,view_pricing,/blog
EVT000759,SES00218,USER0059,2024-11-25 11:14:17,page_view,/demo
EVT000760,SES00218,USER0059,2024-11-25 11:16:17,view_pricing,/demo
EVT000761,SES00219,USER0059,2024-11-14 13:13:29,page_view,/features
EVT000762,SES00219,USER0059,2024-11-14 13:18:29,view_pricing,/features
EVT000763,SES00220,USER0059,2024-12-03 18:21:38,page_view,/demo
EVT000764,SES00220,USER0059,2024-12-03 18:24:38,view_pricing,/demo
EVT000765,SES00221,USER0060,2025-01-20 12:59:39,page_view,/home
EVT000766,SES00221,USER0060,2025-01-20 13:00:39,view_pricing,/home
EVT000767,SES00222,USER0060,2025-01-02 12:08:11,page_view,/signup
EVT000768,SES00222,USER0060,2025-01-02 12:12:11,view_pricing,/signup
EVT000769,SES00223,USER0060,2025-01-14 10:37:24,page_view,/pricing
EVT000770,SES00223,USER0060,2025-01-14 10:39:24,view_pricing,/pricing
EVT000771,SES00224,USER0060,2025-01-12 10:32:18,page_view,/pricing
EVT000772,SES00224,USER0060,2025-01-12 10:37:18,view_pricing,/pricing
EVT000773,SES00225,USER0060,2024-12-27 21:23:00,page_view,/pricing
EVT000774,SES00225,USER0060,2024-12-27 21:28:00,view_pricing,/pricing
EVT000775,SES00226,USER0060,2025-01-11 18:32:26,page_view,/blog
EVT000776,SES00226,USER0060,2025-01-11 18:36:26,view_pricing,/blog
EVT000777,SES00227,USER0061,2024-07-08 19:50:49,page_view,/demo
EVT000778,SES00227,USER0061,2024-07-08 19:55:49,view_pricing,/demo
EVT000779,SES00227,USER0061,2024-07-08 19:52:49,signup_started,/demo
EVT000780,SES00227,USER0061,2024-07-08 20:02:49,signup_completed,/demo
EVT000781,SES00227,USER0061,2024-07-08 20:10:49,activation_completed,/demo
EVT000782,SES00227,USER0061,2024-07-08 20:00:49,purchase_completed,/demo
EVT000783,SES00228,USER0061,2024-07-03 09:48:53,page_view,/features
EVT000784,SES00228,USER0061,2024-07-03 09:52:53,signup_started,/features
EVT000785,SES00228,USER0061,2024-07-03 09:50:53,signup_completed,/features
EVT000786,SES00228,USER0061,2024-07-03 09:54:53,activation_completed,/features
EVT000787,SES00229,USER0061,2024-06-26 20:48:37,page_view,/signup
EVT000788,SES00229,USER0061,2024-06-26 20:49:37,view_pricing,/signup
EVT000789,SES00229,USER0061,2024-06-26 20:58:37,signup_started,/signup
EVT000790,SES00229,USER0061,2024-06-26 20:57:37,signup_completed,/signup
EVT000791,SES00229,USER0061,2024-06-26 21:08:37,activation_completed,/signup
EVT000792,SES00230,USER0061,2024-06-28 17:35:10,page_view,/signup
EVT000793,SES00230,USER0061,2024-06-28 17:37:10,view_pricing,/signup
EVT000794,SES00230,USER0061,2024-06-28 17:43:10,signup_started,/signup
EVT000795,SES00230,USER0061,2024-06-28 17:38:10,signup_completed,/signup
EVT000796,SES00230,USER0061,2024-06-28 17:47:10,purchase_completed,/signup
EVT000797,SES00231,USER0062,2024-05-27 15:10:36,page_view,/signup
EVT000798,SES00231,USER0062,2024-05-27 15:11:36,view_pricing,/signup
EVT000799,SES00232,USER0062,2024-06-04 20:57:49,page_view,/blog
EVT000800,SES00232,USER0062,2024-06-04 21:00:49,view_pricing,/blog
EVT000801,SES00233,USER0062,2024-05-29 15:21:37,page_view,/signup
EVT000802,SES00233,USER0062,2024-05-29 15:24:37,view_pricing,/signup
EVT000803,SES00234,USER0062,2024-06-11 09:51:34,page_view,/pricing
EVT000804,SES00235,USER0062,2024-05-30 12:21:53,page_view,/features
EVT000805,SES00235,USER0062,2024-05-30 12:26:53,view_pricing,/features
EVT000806,SES00236,USER0062,2024-06-11 15:51:21,page_view,/home
EVT000807,SES00236,USER0062,2024-06-11 15:52:21,view_pricing,/home
EVT000808,SES00237,USER0063,2024-05-16 10:56:59,page_view,/home
EVT000809,SES00237,USER0063,2024-05-16 10:57:59,view_pricing,/home
EVT000810,SES00237,USER0063,2024-05-16 11:04:59,signup_started,/home
EVT000811,SES00237,USER0063,2024-05-16 11:05:59,signup_completed,/home
EVT000812,SES00237,USER0063,2024-05-16 11:04:59,activation_completed,/home
EVT000813,SES00238,USER0063,2024-05-20 18:06:45,page_view,/home
EVT000814,SES00238,USER0063,2024-05-20 18:10:45,view_pricing,/home
EVT000815,SES00238,USER0063,2024-05-20 18:08:45,signup_started,/home
EVT000816,SES00238,USER0063,2024-05-20 18:09:45,signup_completed,/home
EVT000817,SES00238,USER0063,2024-05-20 18:18:45,activation_completed,/home
EVT000818,SES00239,USER0063,2024-06-02 09:56:27,page_view,/blog
EVT000819,SES00239,USER0063,2024-06-02 09:57:27,view_pricing,/blog
EVT000820,SES00239,USER0063,2024-06-02 10:02:27,signup_started,/blog
EVT000821,SES00239,USER0063,2024-06-02 10:05:27,signup_completed,/blog
EVT000822,SES00239,USER0063,2024-06-02 10:08:27,activation_completed,/blog
EVT000823,SES00240,USER0063,2024-05-11 14:50:52,page_view,/signup
EVT000824,SES00240,USER0063,2024-05-11 14:55:52,signup_started,/signup
EVT000825,SES00240,USER0063,2024-05-11 14:54:52,signup_completed,/signup
EVT000826,SES00240,USER0063,2024-05-11 15:02:52,activation_completed,/signup
EVT000827,SES00241,USER0063,2024-05-18 19:14:40,page_view,/blog
EVT000828,SES00241,USER0063,2024-05-18 19:16:40,view_pricing,/blog
EVT000829,SES00241,USER0063,2024-05-18 19:16:40,signup_started,/blog
EVT000830,SES00241,USER0063,2024-05-18 19:29:40,signup_completed,/blog
EVT000831,SES00241,USER0063,2024-05-18 19:30:40,activation_completed,/blog
EVT000832,SES00242,USER0063,2024-05-18 14:21:50,page_view,/pricing
EVT000833,SES00242,USER0063,2024-05-18 14:26:50,view_pricing,/pricing
EVT000834,SES00242,USER0063,2024-05-18 14:27:50,signup_started,/pricing
EVT000835,SES00242,USER0063,2024-05-18 14:24:50,signup_completed,/pricing
EVT000836,SES00242,USER0063,2024-05-18 14:33:50,activation_completed,/pricing
EVT000837,SES00243,USER0064,2025-06-29 14:08:15,page_view,/signup
EVT000838,SES00243,USER0064,2025-06-29 14:11:15,view_pricing,/signup
EVT000839,SES00243,USER0064,2025-06-29 14:12:15,signup_started,/signup
EVT000840,SES00243,USER0064,2025-06-29 14:20:15,signup_completed,/signup
EVT000841,SES00244,USER0064,2025-07-11 21:37:26,page_view,/demo
EVT000842,SES00244,USER0064,2025-07-11 21:38:26,view_pricing,/demo
EVT000843,SES00244,USER0064,2025-07-11 21:47:26,signup_started,/demo
EVT000844,SES00244,USER0064,2025-07-11 21:40:26,signup_completed,/demo
EVT000845,SES00245,USER0065,2024-10-07 09:41:34,page_view,/demo
EVT000846,SES00245,USER0065,2024-10-07 09:46:34,view_pricing,/demo
EVT000847,SES00245,USER0065,2024-10-07 09:47:34,signup_started,/demo
EVT000848,SES00245,USER0065,2024-10-07 09:53:34,signup_completed,/demo
EVT000849,SES00245,USER0065,2024-10-07 10:01:34,activation_completed,/demo
EVT000850,SES00246,USER0065,2024-10-15 20:54:41,page_view,/features
EVT000851,SES00246,USER0065,2024-10-15 20:58:41,view_pricing,/features
EVT000852,SES00246,USER0065,2024-10-15 20:56:41,signup_started,/features
EVT000853,SES00246,USER0065,2024-10-15 21:06:41,signup_completed,/features
EVT000854,SES00246,USER0065,2024-10-15 21:14:41,purchase_completed,/features
EVT000855,SES00247,USER0065,2024-10-14 08:20:42,page_view,/home
EVT000856,SES00247,USER0065,2024-10-14 08:25:42,view_pricing,/home
EVT000857,SES00247,USER0065,2024-10-14 08:30:42,signup_started,/home
EVT000858,SES00247,USER0065,2024-10-14 08:29:42,signup_completed,/home
EVT000859,SES00247,USER0065,2024-10-14 08:28:42,activation_completed,/home
EVT000860,SES00247,USER0065,2024-10-14 08:35:42,purchase_completed,/home
EVT000861,SES00248,USER0065,2024-09-29 19:50:55,page_view,/signup
EVT000862,SES00248,USER0065,2024-09-29 19:55:55,signup_started,/signup
EVT000863,SES00248,USER0065,2024-09-29 19:52:55,signup_completed,/signup
EVT000864,SES00248,USER0065,2024-09-29 19:59:55,activation_completed,/signup
EVT000865,SES00249,USER0065,2024-10-17 17:41:04,page_view,/blog
EVT000866,SES00249,USER0065,2024-10-17 17:44:04,view_pricing,/blog
EVT000867,SES00249,USER0065,2024-10-17 17:43:04,signup_started,/blog
EVT000868,SES00249,USER0065,2024-10-17 17:56:04,signup_completed,/blog
EVT000869,SES00249,USER0065,2024-10-17 17:45:04,purchase_completed,/blog
EVT000870,SES00250,USER0065,2024-10-02 19:33:00,page_view,/home
EVT000871,SES00250,USER0065,2024-10-02 19:38:00,view_pricing,/home
EVT000872,SES00250,USER0065,2024-10-02 19:41:00,signup_started,/home
EVT000873,SES00250,USER0065,2024-10-02 19:39:00,signup_completed,/home
EVT000874,SES00250,USER0065,2024-10-02 19:45:00,activation_completed,/home
EVT000875,SES00250,USER0065,2024-10-02 19:43:00,purchase_completed,/home
EVT000876,SES00251,USER0066,2024-04-19 14:05:56,page_view,/features
EVT000877,SES00251,USER0066,2024-04-19 14:06:56,signup_started,/features
EVT000878,SES00251,USER0066,2024-04-19 14:11:56,signup_completed,/features
EVT000879,SES00251,USER0066,2024-04-19 14:11:56,activation_completed,/features
EVT000880,SES00252,USER0067,2025-08-23 22:35:48,page_view,/pricing
EVT000881,SES00252,USER0067,2025-08-23 22:40:48,view_pricing,/pricing
EVT000882,SES00252,USER0067,2025-08-23 22:41:48,signup_started,/pricing
EVT000883,SES00252,USER0067,2025-08-23 22:38:48,signup_completed,/pricing
EVT000884,SES00253,USER0067,2025-08-30 13:01:48,page_view,/signup
EVT000885,SES00253,USER0067,2025-08-30 13:03:48,view_pricing,/signup
EVT000886,SES00253,USER0067,2025-08-30 13:09:48,signup_started,/signup
EVT000887,SES00253,USER0067,2025-08-30 13:13:48,signup_completed,/signup
EVT000888,SES00254,USER0068,2024-06-07 19:58:23,page_view,/signup
EVT000889,SES00254,USER0068,2024-06-07 20:03:23,view_pricing,/signup
EVT000890,SES00255,USER0068,2024-05-29 18:53:25,page_view,/demo
EVT000891,SES00255,USER0068,2024-05-29 18:55:25,view_pricing,/demo
EVT000892,SES00256,USER0068,2024-06-01 12:17:54,page_view,/blog
EVT000893,SES00256,USER0068,2024-06-01 12:20:54,view_pricing,/blog
EVT000894,SES00257,USER0068,2024-06-08 12:15:04,page_view,/pricing
EVT000895,SES00258,USER0068,2024-05-28 10:07:10,page_view,/blog
EVT000896,SES00258,USER0068,2024-05-28 10:12:10,view_pricing,/blog
EVT000897,SES00259,USER0069,2025-01-06 20:44:19,page_view,/home
EVT000898,SES00259,USER0069,2025-01-06 20:45:19,view_pricing,/home
EVT000899,SES00260,USER0070,2024-10-08 15:36:47,page_view,/pricing
EVT000900,SES00260,USER0070,2024-10-08 15:38:47,view_pricing,/pricing
EVT000901,SES00260,USER0070,2024-10-08 15:40:47,signup_started,/pricing
EVT000902,SES00260,USER0070,2024-10-08 15:42:47,signup_completed,/pricing
EVT000903,SES00260,USER0070,2024-10-08 15:52:47,activation_completed,/pricing
EVT000904,SES00260,USER0070,2024-10-08 15:51:47,purchase_completed,/pricing
EVT000905,SES00261,USER0070,2024-10-02 18:42:05,page_view,/demo
EVT000906,SES00261,USER0070,2024-10-02 18:44:05,view_pricing,/demo
EVT000907,SES00261,USER0070,2024-10-02 18:44:05,signup_started,/demo
EVT000908,SES00261,USER0070,2024-10-02 18:51:05,signup_completed,/demo
EVT000909,SES00261,USER0070,2024-10-02 18:46:05,activation_completed,/demo
EVT000910,SES00261,USER0070,2024-10-02 18:47:05,purchase_completed,/demo
EVT000911,SES00262,USER0070,2024-10-11 15:04:10,page_view,/blog
EVT000912,SES00262,USER0070,2024-10-11 15:07:10,signup_started,/blog
EVT000913,SES00262,USER0070,2024-10-11 15:08:10,signup_completed,/blog
EVT000914,SES00262,USER0070,2024-10-11 15:10:10,activation_completed,/blog
EVT000915,SES00262,USER0070,2024-10-11 15:16:10,purchase_completed,/blog
EVT000916,SES00263,USER0070,2024-09-19 15:57:09,page_view,/demo
EVT000917,SES00263,USER0070,2024-09-19 16:01:09,view_pricing,/demo
EVT000918,SES00263,USER0070,2024-09-19 15:59:09,signup_started,/demo
EVT000919,SES00263,USER0070,2024-09-19 16:00:09,signup_completed,/demo
EVT000920,SES00263,USER0070,2024-09-19 16:09:09,activation_completed,/demo
EVT000921,SES00263,USER0070,2024-09-19 16:17:09,purchase_completed,/demo
EVT000922,SES00264,USER0071,2025-07-03 15:35:50,page_view,/features
EVT000923,SES00265,USER0071,2025-07-02 14:18:11,page_view,/features
EVT000924,SES00265,USER0071,2025-07-02 14:21:11,view_pricing,/features
EVT000925,SES00266,USER0071,2025-06-23 20:31:33,page_view,/demo
EVT000926,SES00267,USER0071,2025-06-25 11:43:15,page_view,/demo
EVT000927,SES00268,USER0071,2025-07-16 11:37:54,page_view,/features
EVT000928,SES00269,USER0071,2025-06-27 11:38:20,page_view,/demo
EVT000929,SES00269,USER0071,2025-06-27 11:43:20,view_pricing,/demo
EVT000930,SES00270,USER0072,2025-08-07 08:34:30,page_view,/features
EVT000931,SES00270,USER0072,2025-08-07 08:35:30,signup_started,/features
EVT000932,SES00270,USER0072,2025-08-07 08:36:30,signup_completed,/features
EVT000933,SES00270,USER0072,2025-08-07 08:40:30,activation_completed,/features
EVT000934,SES00270,USER0072,2025-08-07 08:54:30,purchase_completed,/features
EVT000935,SES00271,USER0072,2025-08-22 22:10:49,page_view,/demo
EVT000936,SES00271,USER0072,2025-08-22 22:15:49,activation_completed,/demo
EVT000937,SES00272,USER0072,2025-08-03 13:20:20,page_view,/pricing
EVT000938,SES00272,USER0072,2025-08-03 13:22:20,view_pricing,/pricing
EVT000939,SES00272,USER0072,2025-08-03 13:30:20,signup_started,/pricing
EVT000940,SES00272,USER0072,2025-08-03 13:35:20,signup_completed,/pricing
EVT000941,SES00272,USER0072,2025-08-03 13:32:20,activation_completed,/pricing
EVT000942,SES00272,USER0072,2025-08-03 13:30:20,purchase_completed,/pricing
EVT000943,SES00273,USER0072,2025-08-21 17:53:11,page_view,/features
EVT000944,SES00273,USER0072,2025-08-21 17:57:11,view_pricing,/features
EVT000945,SES00273,USER0072,2025-08-21 18:03:11,signup_started,/features
EVT000946,SES00273,USER0072,2025-08-21 17:56:11,signup_completed,/features
EVT000947,SES00273,USER0072,2025-08-21 18:01:11,activation_completed,/features
EVT000948,SES00273,USER0072,2025-08-21 18:18:11,purchase_completed,/features
EVT000949,SES00274,USER0072,2025-08-10 22:52:39,page_view,/signup
EVT000950,SES00274,USER0072,2025-08-10 22:55:39,view_pricing,/signup
EVT000951,SES00274,USER0072,2025-08-10 22:58:39,activation_completed,/signup
EVT000952,SES00274,USER0072,2025-08-10 22:58:39,purchase_completed,/signup
EVT000953,SES00275,USER0073,2025-12-10 08:04:24,page_view,/signup
EVT000954,SES00275,USER0073,2025-12-10 08:09:24,view_pricing,/signup
EVT000955,SES00275,USER0073,2025-12-10 08:12:24,signup_started,/signup
EVT000956,SES00275,USER0073,2025-12-10 08:07:24,signup_completed,/signup
EVT000957,SES00275,USER0073,2025-12-10 08:20:24,activation_completed,/signup
EVT000958,SES00276,USER0074,2024-09-15 14:11:46,page_view,/demo
EVT000959,SES00276,USER0074,2024-09-15 14:12:46,activation_completed,/demo
EVT000960,SES00277,USER0074,2024-08-31 18:11:38,page_view,/pricing
EVT000961,SES00277,USER0074,2024-08-31 18:16:38,view_pricing,/pricing
EVT000962,SES00277,USER0074,2024-08-31 18:17:38,signup_started,/pricing
EVT000963,SES00277,USER0074,2024-08-31 18:20:38,signup_completed,/pricing
EVT000964,SES00277,USER0074,2024-08-31 18:23:38,purchase_completed,/pricing
EVT000965,SES00278,USER0075,2025-08-27 15:13:06,page_view,/pricing
EVT000966,SES00278,USER0075,2025-08-27 15:16:06,view_pricing,/pricing
EVT000967,SES00278,USER0075,2025-08-27 15:21:06,signup_started,/pricing
EVT000968,SES00278,USER0075,2025-08-27 15:25:06,signup_completed,/pricing
EVT000969,SES00278,USER0075,2025-08-27 15:29:06,activation_completed,/pricing
EVT000970,SES00279,USER0075,2025-09-05 18:17:05,page_view,/blog
EVT000971,SES00279,USER0075,2025-09-05 18:18:05,view_pricing,/blog
EVT000972,SES00279,USER0075,2025-09-05 18:23:05,activation_completed,/blog
EVT000973,SES00280,USER0075,2025-08-22 15:17:14,page_view,/demo
EVT000974,SES00280,USER0075,2025-08-22 15:20:14,view_pricing,/demo
EVT000975,SES00280,USER0075,2025-08-22 15:27:14,signup_started,/demo
EVT000976,SES00280,USER0075,2025-08-22 15:29:14,signup_completed,/demo
EVT000977,SES00280,USER0075,2025-08-22 15:37:14,activation_completed,/demo
EVT000978,SES00281,USER0075,2025-08-15 16:04:53,page_view,/demo
EVT000979,SES00281,USER0075,2025-08-15 16:09:53,view_pricing,/demo
EVT000980,SES00281,USER0075,2025-08-15 16:08:53,signup_started,/demo
EVT000981,SES00281,USER0075,2025-08-15 16:16:53,signup_completed,/demo
EVT000982,SES00282,USER0075,2025-08-17 09:26:57,page_view,/demo
EVT000983,SES00282,USER0075,2025-08-17 09:28:57,view_pricing,/demo
EVT000984,SES00282,USER0075,2025-08-17 09:28:57,signup_started,/demo
EVT000985,SES00282,USER0075,2025-08-17 09:38:57,signup_completed,/demo
EVT000986,SES00282,USER0075,2025-08-17 09:34:57,activation_completed,/demo
EVT000987,SES00283,USER0075,2025-09-07 10:14:51,page_view,/pricing
EVT000988,SES00283,USER0075,2025-09-07 10:16:51,view_pricing,/pricing
EVT000989,SES00283,USER0075,2025-09-07 10:24:51,signup_started,/pricing
EVT000990,SES00283,USER0075,2025-09-07 10:23:51,signup_completed,/pricing
EVT000991,SES00283,USER0075,2025-09-07 10:26:51,activation_completed,/pricing
EVT000992,SES00284,USER0076,2024-03-28 17:34:50,page_view,/home
EVT000993,SES00284,USER0076,2024-03-28 17:35:50,view_pricing,/home
EVT000994,SES00284,USER0076,2024-03-28 17:44:50,signup_started,/home
EVT000995,SES00284,USER0076,2024-03-28 17:37:50,signup_completed,/home
EVT000996,SES00284,USER0076,2024-03-28 17:46:50,activation_completed,/home
EVT000997,SES00285,USER0076,2024-04-05 16:57:22,page_view,/features
EVT000998,SES00285,USER0076,2024-04-05 16:59:22,view_pricing,/features
EVT000999,SES00285,USER0076,2024-04-05 17:03:22,signup_started,/features
EVT001000,SES00285,USER0076,2024-04-05 17:09:22,signup_completed,/features
EVT001001,SES00285,USER0076,2024-04-05 17:05:22,activation_completed,/features
EVT001002,SES00286,USER0076,2024-03-28 17:44:44,page_view,/home
EVT001003,SES00286,USER0076,2024-03-28 17:48:44,view_pricing,/home
EVT001004,SES00286,USER0076,2024-03-28 17:50:44,activation_completed,/home
EVT001005,SES00287,USER0076,2024-04-06 13:02:21,page_view,/features
EVT001006,SES00287,USER0076,2024-04-06 13:04:21,view_pricing,/features
EVT001007,SES00287,USER0076,2024-04-06 13:06:21,signup_started,/features
EVT001008,SES00287,USER0076,2024-04-06 13:11:21,signup_completed,/features
EVT001009,SES00287,USER0076,2024-04-06 13:18:21,activation_completed,/features
EVT001010,SES00288,USER0076,2024-04-02 21:21:17,page_view,/demo
EVT001011,SES00288,USER0076,2024-04-02 21:25:17,view_pricing,/demo
EVT001012,SES00288,USER0076,2024-04-02 21:31:17,signup_started,/demo
EVT001013,SES00288,USER0076,2024-04-02 21:30:17,signup_completed,/demo
EVT001014,SES00288,USER0076,2024-04-02 21:25:17,activation_completed,/demo
EVT001015,SES00289,USER0076,2024-03-25 20:11:04,page_view,/signup
EVT001016,SES00289,USER0076,2024-03-25 20:12:04,view_pricing,/signup
EVT001017,SES00289,USER0076,2024-03-25 20:15:04,signup_started,/signup
EVT001018,SES00289,USER0076,2024-03-25 20:17:04,signup_completed,/signup
EVT001019,SES00290,USER0077,2024-03-06 12:24:52,page_view,/demo
EVT001020,SES00290,USER0077,2024-03-06 12:25:52,view_pricing,/demo
EVT001021,SES00291,USER0077,2024-03-07 13:32:38,page_view,/pricing
EVT001022,SES00292,USER0077,2024-03-18 16:23:22,page_view,/features
EVT001023,SES00292,USER0077,2024-03-18 16:26:22,view_pricing,/features
EVT001024,SES00293,USER0077,2024-02-29 14:04:10,page_view,/pricing
EVT001025,SES00294,USER0077,2024-03-21 11:18:41,page_view,/demo
EVT001026,SES00294,USER0077,2024-03-21 11:22:41,view_pricing,/demo
EVT001027,SES00295,USER0077,2024-03-29 10:42:11,page_view,/home
EVT001028,SES00295,USER0077,2024-03-29 10:45:11,view_pricing,/home
EVT001029,SES00296,USER0078,2026-01-13 12:14:29,page_view,/signup
EVT001030,SES00296,USER0078,2026-01-13 12:18:29,view_pricing,/signup
EVT001031,SES00297,USER0078,2026-01-17 09:01:32,page_view,/demo
EVT001032,SES00297,USER0078,2026-01-17 09:04:32,view_pricing,/demo
EVT001033,SES00298,USER0078,2026-01-08 18:07:30,page_view,/features
EVT001034,SES00299,USER0079,2024-10-22 18:21:43,page_view,/signup
EVT001035,SES00299,USER0079,2024-10-22 18:24:43,view_pricing,/signup
EVT001036,SES00299,USER0079,2024-10-22 18:29:43,signup_started,/signup
EVT001037,SES00299,USER0079,2024-10-22 18:33:43,signup_completed,/signup
EVT001038,SES00300,USER0079,2024-10-22 19:03:37,page_view,/pricing
EVT001039,SES00300,USER0079,2024-10-22 19:07:37,view_pricing,/pricing
EVT001040,SES00300,USER0079,2024-10-22 19:09:37,signup_started,/pricing
EVT001041,SES00300,USER0079,2024-10-22 19:18:37,signup_completed,/pricing
EVT001042,SES00301,USER0079,2024-10-19 21:11:53,page_view,/pricing
EVT001043,SES00301,USER0079,2024-10-19 21:16:53,view_pricing,/pricing
EVT001044,SES00301,USER0079,2024-10-19 21:15:53,signup_started,/pricing
EVT001045,SES00301,USER0079,2024-10-19 21:20:53,signup_completed,/pricing
EVT001046,SES00302,USER0079,2024-10-30 09:15:22,page_view,/signup
EVT001047,SES00302,USER0079,2024-10-30 09:18:22,signup_started,/signup
EVT001048,SES00302,USER0079,2024-10-30 09:21:22,signup_completed,/signup
EVT001049,SES00303,USER0079,2024-10-28 12:30:54,page_view,/blog
EVT001050,SES00303,USER0079,2024-10-28 12:35:54,view_pricing,/blog
EVT001051,SES00303,USER0079,2024-10-28 12:32:54,signup_started,/blog
EVT001052,SES00303,USER0079,2024-10-28 12:42:54,signup_completed,/blog
EVT001053,SES00304,USER0080,2025-05-31 11:22:26,page_view,/blog
EVT001054,SES00304,USER0080,2025-05-31 11:23:26,view_pricing,/blog
EVT001055,SES00305,USER0080,2025-06-11 13:41:11,page_view,/signup
EVT001056,SES00305,USER0080,2025-06-11 13:43:11,view_pricing,/signup
EVT001057,SES00305,USER0080,2025-06-11 13:51:11,signup_started,/signup
EVT001058,SES00305,USER0080,2025-06-11 13:47:11,signup_completed,/signup
EVT001059,SES00306,USER0081,2024-03-31 08:35:12,page_view,/home
EVT001060,SES00306,USER0081,2024-03-31 08:37:12,signup_started,/home
EVT001061,SES00306,USER0081,2024-03-31 08:37:12,signup_completed,/home
EVT001062,SES00307,USER0081,2024-04-21 08:41:46,page_view,/pricing
EVT001063,SES00307,USER0081,2024-04-21 08:42:46,view_pricing,/pricing
EVT001064,SES00307,USER0081,2024-04-21 08:49:46,signup_started,/pricing
EVT001065,SES00307,USER0081,2024-04-21 08:56:46,signup_completed,/pricing
EVT001066,SES00308,USER0081,2024-04-18 12:11:04,page_view,/features
EVT001067,SES00308,USER0081,2024-04-18 12:16:04,signup_started,/features
EVT001068,SES00308,USER0081,2024-04-18 12:21:04,signup_completed,/features
EVT001069,SES00309,USER0081,2024-04-10 14:57:43,page_view,/features
EVT001070,SES00309,USER0081,2024-04-10 14:59:43,signup_started,/features
EVT001071,SES00309,USER0081,2024-04-10 15:05:43,signup_completed,/features
EVT001072,SES00310,USER0082,2024-09-06 10:08:23,page_view,/blog
EVT001073,SES00311,USER0082,2024-09-14 16:40:03,page_view,/home
EVT001074,SES00311,USER0082,2024-09-14 16:41:03,view_pricing,/home
EVT001075,SES00312,USER0082,2024-09-12 09:27:28,page_view,/home
EVT001076,SES00312,USER0082,2024-09-12 09:29:28,view_pricing,/home
EVT001077,SES00313,USER0082,2024-08-27 19:44:40,page_view,/features
EVT001078,SES00313,USER0082,2024-08-27 19:49:40,view_pricing,/features
EVT001079,SES00314,USER0082,2024-08-29 17:39:44,page_view,/blog
EVT001080,SES00315,USER0083,2025-07-03 16:13:22,page_view,/features
EVT001081,SES00315,USER0083,2025-07-03 16:16:22,view_pricing,/features
EVT001082,SES00315,USER0083,2025-07-03 16:17:22,signup_started,/features
EVT001083,SES00315,USER0083,2025-07-03 16:16:22,signup_completed,/features
EVT001084,SES00315,USER0083,2025-07-03 16:17:22,purchase_completed,/features
EVT001085,SES00316,USER0083,2025-06-28 09:59:07,page_view,/signup
EVT001086,SES00316,USER0083,2025-06-28 10:02:07,view_pricing,/signup
EVT001087,SES00316,USER0083,2025-06-28 10:03:07,activation_completed,/signup
EVT001088,SES00316,USER0083,2025-06-28 10:11:07,purchase_completed,/signup
EVT001089,SES00317,USER0083,2025-06-16 12:30:03,page_view,/pricing
EVT001090,SES00317,USER0083,2025-06-16 12:31:03,activation_completed,/pricing
EVT001091,SES00317,USER0083,2025-06-16 12:32:03,purchase_completed,/pricing
EVT001092,SES00318,USER0084,2025-11-18 22:47:05,page_view,/features
EVT001093,SES00318,USER0084,2025-11-18 22:51:05,view_pricing,/features
EVT001094,SES00319,USER0084,2025-12-10 15:18:53,page_view,/signup
EVT001095,SES00320,USER0084,2025-11-30 22:52:10,page_view,/pricing
EVT001096,SES00320,USER0084,2025-11-30 22:54:10,view_pricing,/pricing
EVT001097,SES00321,USER0084,2025-11-13 14:59:37,page_view,/demo
